RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
33510,11342,Portola,city,CA,CA,"Stockton, CA",Plumas County,321224,211585,212725,214730,216667,218689,221507,151652,153169,154673,155407,155579,193913,539487,325333,333229,389373,330552,232697,235075,238388,241606,245664,249042,251212,252356,253762,256458,356557,284923,288191,292688,296667,300668,304407,308523,323835,621673,627686,631649,635025,635659,637137,638987,640620,640367,471125,358884,672914,660402,331416,459098,687262,721012,443135,485419,453734,733591,546597,558303,1675044,659459,815091,686863,698758,810716,820588,827448,835623,839366,842410,848220,853629,858336,852985,850822,850282,853638,854756,850663,852946,853064,855516,223532,860980,834340,1017470,1073095,927559,930894,775838,770271,767164,767607,763925,757009,743044,703658,918539,917907,672440,824776,813102,622125,1178080,584277,570923,557945,549928,544941,543033,532024,525944,519061,518229,514215,508895,509163,516669,890102,620474,539271,809271,812607,817541,817557,811158,804136,617951,777977,648734,413816,409499,446501,440479,438138,435083,433865,428093,421495,415282,413515,415615,412032,559071,286196,206545,206225,329486,329589,328529,360961,360645,360636,364585,410201,347805,418088,509426,426877,525020,531221,537704,543063,549829,554851,560372,563796,415100,416904,578819,421678,423017,587733,422264,585856,405008,405488,407384,409328,410939,633241,221738,135555,199137,200080,137828,199521,138738,339585,341574,342982,443363,139757,143032,221338,356908,227794,151538,310831,154149,156027,158240,160751,238462,426920,433841,437731,497502,501206,501980,506029,509207,513846,516011,518551,523913,529361,532072,537471,543684,549357,548034,547373,549955,555186,556215,555117,555944,363296,365887,365391,210999,560405,213764,231929,372325,233115,232830,364851,235301,238103,240560,243335,244312,244392,248075,243125,233853,452054,478510,405259,531987,480853,615787,626609,644324,668335,699919,724306,1487236,325540,329079,334408,339431,435321,435389,433472,428433,417040,406114,407127,412021,289814,704731,439310
53784,17277,Pala,city,CA,CA,"Stockton, CA",San Diego County,255801,258500,259733,262075,264315,266656,269776,224529,227720,230653,234155,237395,161451,587603,301264,472206,315410,392865,335098,339445,343470,346251,349465,351847,354154,354908,354966,355642,418798,263222,266925,271875,275701,279267,281949,284666,459700,623491,630279,634594,636732,635210,634939,636612,638260,661921,645685,324686,468065,656581,438779,650390,685922,501833,474145,690566,494159,760366,859659,871936,1666812,1057210,637948,827421,840402,705692,716394,723635,731483,735173,737468,743014,748422,753691,749780,748738,748944,751921,752748,748867,750615,749895,751664,858698,398234,1469541,1074870,709798,1341274,1345329,153850,152924,152581,151744,150285,148065,144920,1194135,690092,683036,709487,901925,891328,1186919,620664,780747,770055,758430,749725,745850,746472,734100,728808,721299,722226,717474,708495,705216,710808,530306,883649,732936,624760,623183,629416,631100,630346,622926,827379,613966,589407,308815,304339,404295,402588,404363,407423,411155,413420,413402,411851,410529,411460,286433,800355,616889,420862,421336,206151,205804,205965,326225,326908,329424,336237,369133,215681,383062,421469,394301,433321,439275,446199,452557,459624,464312,470627,474807,568045,572585,487542,583540,587065,497395,587120,498693,421140,422825,426056,428688,429674,412716,632992,223175,136629,137194,236145,137695,251641,200478,201496,202720,343489,215913,218385,304738,208981,310367,229205,458996,230654,232725,234547,236931,321422,163195,164743,165915,439401,444427,447541,450910,450520,451953,450925,453332,458520,466078,470351,477424,484455,490471,487933,485192,484038,488630,492255,493805,495070,557438,559380,558671,365630,502044,369158,214053,554010,214734,215127,550419,216850,218940,220577,222777,223437,222228,224393,303881,388744,263340,516318,487213,477061,420785,490549,498188,509920,525922,548027,565171,421417,297066,306106,309923,310023,343470,345598,348024,350380,354620,359149,363946,367741,409778,350527,428065
48738,20011,Boulevard,city,CA,CA,"Stockton, CA",San Diego County,280340,322071,323552,326277,329154,331967,335569,273037,276136,278797,282118,285251,177426,418041,264346,295834,458796,319862,397067,402053,406668,409504,412502,414175,416284,416337,416574,417544,340972,358215,360242,363049,365863,368984,372655,376561,449764,644951,653244,660241,665712,666133,664305,662566,660960,468894,642714,423175,523066,679852,507163,503772,708702,570456,685493,537948,700341,519874,466918,477197,504339,740079,1488599,648476,660045,847203,858035,865108,873582,877454,879234,884009,889302,894298,889684,888328,888491,891891,892252,887854,890007,890374,893294,754219,467032,907627,322054,1022754,1075793,1078946,933356,932820,933053,936626,933127,924869,908673,704810,1187661,1196203,132297,654009,637287,633257,666562,857367,845380,831478,821464,815192,814389,800159,795130,787267,789383,783364,776829,775042,782704,725336,537644,805661,880832,884283,887551,881953,863862,841648,534062,820987,770727,645733,639597,299324,295178,295087,294367,293131,290654,288327,286886,285365,285433,610168,474910,544093,408546,409538,421475,420928,423439,206810,207639,208973,210359,342183,445765,351613,388930,360763,399214,403532,409112,414668,420599,424913,430684,435878,478792,482379,448893,491758,495272,457892,498183,455223,587974,590293,594563,598428,602218,430726,413842,634567,226080,229284,635763,243207,638663,140691,143511,145656,204311,301138,302701,453836,157619,464383,310772,356187,311517,314380,317412,319293,474004,241505,244223,246253,166143,168033,170805,175222,179042,182260,183135,184995,187537,191752,193844,197558,201326,204316,205830,207132,209947,213319,215665,216320,217636,495094,496268,496466,559681,220647,559444,371240,507756,369657,364919,505516,366708,373352,376674,379389,378377,375764,378106,388907,588621,237519,461169,523535,278192,511243,427303,433065,440781,452235,468529,482058,742916,1495869,1504346,1510848,1515420,304044,305129,309054,309355,304532,291626,291296,293566,370543,426244,629042
43355,21494,Ranchita,city,CA,CA,"Stockton, CA",San Diego County,296813,256681,257986,260191,262451,264687,267695,339399,343505,347300,351819,355817,170502,317778,482955,331814,460081,463047,324853,329367,333400,336189,339152,340631,341714,341401,340625,340673,502566,420309,421969,424454,427058,430128,434426,438929,113925,447646,451852,455450,459988,461375,462835,464580,468138,510110,663970,489555,364756,471688,415933,676208,492501,403518,532322,714135,547417,609737,509051,518201,682287,714292,673914,1513767,1539562,666978,678072,685999,694767,699623,703764,710165,715922,720649,716882,716017,716386,719429,720141,716259,717773,717229,718915,896896,1205451,783148,944894,1081563,710620,710002,1345021,1343043,1345834,1356755,1358895,1353504,1334695,736009,692763,686703,881021,1196742,1193184,677582,125354,600145,589196,578403,569863,564184,562930,552140,546454,539208,538384,533041,525931,523138,527674,797750,733303,546169,537479,540035,542307,544311,541180,542627,711109,527191,609432,589965,584134,633666,627222,625321,623963,627092,626260,618968,607527,600592,603650,545733,656600,157709,286061,285299,408502,405997,405576,420496,421336,421553,428917,213135,423100,218527,356132,223034,366428,370186,375377,380163,386633,391216,395838,398713,440483,444635,406941,453060,456039,414205,457913,413066,501009,504793,509793,513407,514421,605301,430196,415688,635528,638579,419377,636337,423733,254667,256447,257047,148222,445488,448881,350059,268778,358548,462280,209127,458204,463346,468891,471925,368006,324228,328157,330156,246141,247889,249489,252250,253075,253965,253671,256067,259977,264871,267735,272004,276587,280757,281983,283148,283611,285745,286518,286258,285787,218407,220712,220842,498504,285954,504765,556390,223671,551665,551809,227325,550618,553635,558961,564014,563217,558193,564748,571300,542546,394184,267651,468404,251089,542739,521098,528118,540868,559129,584565,602457,578036,424286,425952,425778,428176,1535033,1558207,1581600,1587652,1580236,1553500,1521513,1489008,296067,526487,501724
29343,21725,Santa Ysabel,city,CA,CA,"Stockton, CA",San Diego County,181919,281025,282189,284429,286999,289720,293181,270758,273788,276647,280190,283489,156324,349357,552352,306063,339250,464707,468625,473714,478671,481843,485830,488822,492155,493860,495408,498882,505612,341736,342974,345040,347611,350384,354012,358284,144880,492674,497207,499087,501489,502239,504356,505408,507006,353709,468663,402135,480331,530376,617334,672556,558339,512771,708319,712491,724098,424160,729509,742154,344002,1253981,1079395,685347,697891,1558798,1585806,1604601,1618757,1626100,1629892,1637885,1647181,1654202,1638839,1628210,1624052,1628782,1626175,1618040,1622994,1625734,1629953,721248,460591,1213171,2487963,322697,1025243,1027915,1081610,1084242,1089697,1100918,1101261,1095908,1077899,141359,725004,721853,1306818,661102,647198,125228,854687,1161898,1140371,1116779,1104831,1099142,1100489,1082720,1070816,1054322,1050717,1044670,1029369,1019891,1020236,538436,805275,1057122,727747,728502,728139,728252,721273,721370,787033,703585,820231,771710,765006,576315,567716,563989,557003,553866,548039,541730,537162,536267,540714,158919,728542,747505,620863,627582,285000,282907,283803,402439,403207,404424,410124,436702,304503,453267,220688,466739,225233,227632,230604,232409,233726,233515,234210,235605,401492,404123,240209,410666,412754,242216,413636,242311,454223,455105,459808,465449,470070,514816,606488,432205,416808,419255,441575,421847,448750,648090,655945,661777,256387,343273,346188,208196,671666,210271,358274,163407,357049,360243,364035,365929,212801,476368,479165,480798,331029,332526,336315,339458,341167,341998,341494,343126,344649,349011,350474,354900,358806,363630,363610,363083,361488,362000,361287,360214,360167,284547,285553,285117,221599,365923,221369,507574,288922,506605,505028,290344,505144,508458,511418,516641,516289,514112,519857,451096,251717,598898,241456,272074,424139,486963,551267,558336,569279,584531,608265,626568,492292,752580,759514,764151,771391,431655,441988,452158,459526,459593,458189,453888,451248,1466578,768371,303768
13378,23374,Potrero,city,CA,CA,"Stockton, CA",San Diego County,159565,297891,299349,301848,304212,306341,309084,296802,300465,303850,307678,311215,179446,502606,599113,269486,478272,343658,471439,480662,488331,493269,497286,500988,505185,505281,503979,504478,373841,506839,510341,515207,518811,522965,527906,534189,161998,326596,330754,333643,336442,337858,341123,344617,348996,477639,514023,596748,470083,370760,621560,696441,394459,498467,708228,734296,721049,532697,573610,585242,185968,1755509,755833,1096278,1113792,706093,719142,729209,740129,746629,752318,760752,768491,775039,772084,772467,773868,777528,778358,773821,775089,773778,775511,1638699,911979,1479450,2865552,947275,1084911,1089067,708366,703198,698370,696196,689272,679473,663296,902407,138036,134945,1059546,700525,689126,862848,1265338,609565,598684,589197,582754,578712,576880,564964,558577,552297,551946,548827,544224,544918,552123,1041905,544832,569838,799702,800636,800661,800218,792976,794178,538409,782770,515999,602382,597283,763577,135825,132552,129502,128662,127682,130421,136185,145474,154398,752806,482645,560995,541452,544960,627291,624910,623477,282669,285100,286895,293863,414874,651060,431126,459563,445028,473374,478429,484109,490006,496349,499951,502848,504056,237140,238453,512405,241772,242880,528217,242254,528876,414564,416602,420483,424573,428277,474523,513975,609601,434936,439716,612471,445397,619019,428291,432219,435847,664190,205816,207035,154174,448556,159967,209423,261024,208365,209640,210757,211885,173001,370377,374147,376380,480273,485118,485443,486596,485436,488876,489887,493183,499946,508466,512438,517326,522033,525715,525739,525481,527409,531325,535261,536318,537477,361604,363688,364201,285663,540608,287266,222192,369130,223929,224417,370051,229326,233139,234714,236741,236284,235405,238469,231174,311137,552675,406131,245379,644584,286460,494165,498649,506921,519406,539381,554341,616460,582981,586667,588245,593718,780122,801774,823193,839463,839685,834711,823439,815298,447124,596382,394256
9931,25446,Jacumba,city,CA,CA,"Stockton, CA",San Diego County,318991,182723,183638,185277,187150,189004,191723,312093,315089,317951,321547,325036,178840,496010,424616,491557,301420,482458,348448,353252,357090,359961,363323,366143,368974,369859,370277,371939,533101,506299,507133,509334,512660,515170,518538,522771,301170,462521,466715,468448,470528,470786,471499,473111,475285,467745,357505,601829,136579,486495,452678,483760,506039,145584,729146,508046,746032,523666,751861,764332,3025777,1701633,728134,768425,781946,1122565,1137437,1147453,1159204,1164665,1167200,1172610,1177700,1183042,1174737,1171614,1170034,1174542,1176093,1171110,1173547,1173150,1176874,777753,1307806,863087,197822,2499832,325472,324815,1028330,1027831,1030517,1038407,1036714,1029631,1012538,1328998,891785,890624,584867,129008,126259,1279140,1018338,654363,641036,629088,620702,616200,614208,601055,593672,584843,583704,578720,574110,574935,581706,563979,1054431,599352,544178,546194,547581,548625,544934,546231,1047324,532810,691139,818341,815291,595187,751711,749514,736801,736235,723670,717183,719506,730805,744073,561703,1138726,805040,161731,171304,544061,542418,542229,616134,617510,620774,634001,299043,573737,309318,438731,316028,450993,457506,464505,471591,478280,482496,487266,491068,504101,507118,499249,519916,524366,502643,529501,498179,242936,243221,243784,245024,245526,431935,476003,516254,611255,614239,521719,615261,527229,455018,459303,463045,438544,149965,152562,261637,474318,269853,162255,672386,164947,167543,169549,171798,271887,213700,214905,216415,377225,379752,382720,386233,389365,393467,395568,398581,403203,409807,412509,417204,422262,427845,427025,427869,429132,433737,434409,432337,430346,536037,536909,536114,364650,428732,367693,288748,543149,288622,288543,546355,291489,294585,297092,299846,299848,298547,300465,259769,397343,257897,613596,413881,592062,259376,293337,298556,303899,310040,320012,327885,640558,495187,496615,496174,499415,600808,616654,631524,641763,641924,639319,631961,627083,807473,307355,350300
6388,27732,Palomar Mountain,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Diego County,208554,160266,161134,162817,164416,166053,168087,194200,197201,199768,203233,205956,123126,264666,319394,565628,337756,305639,488912,496691,503445,506898,510650,513876,519277,521576,523862,527055,338491,375692,377174,379536,382199,385072,388588,392494,318402,453526,458288,463452,467742,468904,467078,466045,466259,131467,477657,437407,172081,474542,655476,546749,490227,183121,506618,586314,511497,156771,748502,761364,947902,1690142,1275339,739578,751305,789669,802274,811118,821427,827029,832253,840107,847277,854016,850727,850568,851089,855083,856591,851423,853428,852441,855286,1183816,968181,395917,4777525,2870929,947360,949212,1088093,1086429,1086530,1090645,1084222,1072551,1049591,1071439,1319655,1321311,988804,877557,870752,1031171,485837,125717,125002,123885,123501,123012,122335,120666,119331,118028,118072,118681,120104,119762,119224,592994,569496,120778,1053257,1055682,1057616,1056074,1045715,1044018,557536,1057782,772047,512064,507454,811061,598342,594358,588912,584039,584134,578258,572211,564433,562446,798662,500966,474862,736075,733055,182566,190760,191761,538696,540935,542885,553594,641693,189240,655193,313235,667900,318187,321341,328153,332282,335541,337441,341215,345022,494431,496743,354329,501326,502567,360087,501456,360631,529283,530650,536141,542098,547745,246669,433557,477757,517983,521611,484653,524339,490619,627324,634194,640282,465630,254949,256865,669185,656238,672495,267091,451389,260204,263253,267674,269528,684663,174704,176236,177980,218073,219663,218901,217991,216911,218148,219532,220597,221390,221817,222763,224212,225596,227119,226780,226590,225930,226751,227547,228023,228532,427517,427788,427268,538021,230653,541779,368844,429332,369100,368841,429884,369839,372308,374625,379400,381335,380617,383626,349505,584031,316782,566275,626633,276407,430613,266698,271993,277305,284803,294727,302028,567050,622507,627415,629870,635688,503682,515476,526323,534031,533187,532661,528321,526808,620874,390801,279071
27816,11543,Weaverville,city,CA,CA,"San Luis Obispo-Paso Robles, CA",Trinity County,451296,320128,321426,323950,326934,330604,336352,170171,172345,174335,177015,179622,217757,314938,357279,607502,310018,342804,310447,315108,318685,322031,326157,329971,332860,334521,335298,337333,374041,539675,545721,550149,554164,559342,565600,571445,312810,116451,118442,120631,122116,123806,126052,128001,130208,165426,467952,637088,200639,137294,419889,385342,143072,209355,579868,411378,597983,196923,776617,789076,739175,513369,1786657,1289251,1303994,757589,767080,773589,781095,783680,785554,790515,796379,801520,797422,795699,795575,797901,799283,795240,797727,797817,800490,857267,208820,464724,1279262,197856,2505545,2523630,321045,316062,312977,313244,314674,312141,308011,651080,1061668,1065929,1022564,1300808,1290956,511076,950445,845906,833505,821564,814466,812020,814416,801939,799239,791015,790613,781826,773645,771156,778675,118890,598433,806266,567083,570702,572444,572779,567006,566032,584261,550562,523165,686567,681138,503093,808364,808777,806346,809190,807555,801053,788420,781808,787488,478334,512884,658321,559908,555623,729738,731675,737198,184837,177563,173001,174741,562635,801163,580744,661311,597129,677161,683505,689555,694736,703289,709020,717052,722086,348468,351506,752476,357462,359392,765409,360062,756764,497224,498549,503265,507854,510215,551733,247149,436193,479143,482563,439337,488011,446171,533567,538123,542366,645344,664859,666284,446270,557871,449652,674445,476701,671505,671844,675035,680188,459420,276462,281962,284866,180886,184977,190241,195271,199285,201595,201396,202531,204103,206572,206666,209216,214138,219807,223407,225655,227769,230067,230713,230600,231581,228816,229723,230509,428046,242908,429190,542676,228395,544781,545854,229801,544072,546874,551078,558089,560153,557671,564216,755730,461450,401769,264959,578573,337538,668175,437115,439769,447077,459898,484905,513941,333616,644438,646102,645926,650236,643386,661495,680272,694396,695852,692506,683768,677560,522171,484851,1438754
30017,28221,Mount Laguna,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Diego County,352971,209670,210762,212783,214467,216229,219304,342433,347933,352678,357881,363316,197987,496708,513905,431716,274161,314590,348586,354127,358571,360828,363825,365879,368823,370485,371514,372898,344368,340070,341783,344200,347183,349684,353037,356250,292613,148004,150183,152814,154936,157310,159874,161752,164153,194787,133467,404503,349701,172615,452660,498973,179953,375687,408878,519187,416454,227131,531010,539836,2240956,693872,1730345,1808213,1827918,1310078,1322860,1330428,1339303,1344870,1348288,1359417,1369551,1378923,1370564,1367454,1367721,1371168,1370827,1362183,1367341,1368357,1372410,803730,973528,1202502,2594164,4776680,2863368,2868838,947912,945186,944104,947127,942265,932831,916058,1006980,630630,611468,287352,1056730,1045835,962174,992319,1243563,1219061,1194909,1183717,1177948,1176760,1157475,1150556,1141293,1142560,1134779,1116840,1107613,1109378,795060,119998,1143630,596589,598239,598491,598670,592282,592227,116311,579156,1064282,767553,759495,676444,500614,501422,500474,498008,492923,483564,478794,476733,479122,658824,130360,733031,807162,812800,545788,538381,545228,735377,735994,738328,761848,180178,574328,201384,587867,213484,605906,609105,611917,616373,626520,632876,636483,638053,731803,742630,655344,760369,763848,664088,762623,652702,363394,365543,368663,371575,372165,512661,552543,247640,436808,439031,246192,442589,244453,495543,500053,504255,545494,440346,443226,472196,517807,475945,450837,657968,451631,452353,453593,456110,483768,692148,694625,697532,285024,287600,291948,297747,304237,310430,313766,314604,313989,314831,313562,316537,321763,329923,329790,328698,328102,330149,330315,327902,328336,233356,237554,240065,230633,325359,229472,429925,243635,428593,427953,244858,430287,433873,436644,441675,443127,441768,445625,537170,232935,589479,323258,270488,422756,607199,683884,694482,704649,720512,748532,772947,306398,571144,572636,570860,572718,656190,672112,686868,699143,699738,698756,691954,688694,670894,1022276,440311
20330,14,San Francisco,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Francisco County,271555,451965,454180,457918,462152,465867,469989,222773,225877,227943,230293,232808,114532,337874,503408,320621,497730,277129,319045,323178,325383,326683,328064,330887,334771,338032,338973,341396,310918,375491,376731,378957,381668,384863,387957,391519,423247,165157,169858,174800,178691,181380,183889,186983,189730,337753,168101,437319,369763,200718,445963,483865,208579,395372,517013,508094,525046,404600,623116,633658,568464,347012,1714987,1751414,1770401,1837019,1856231,1865451,1875371,1874966,1875029,1884825,1897088,1909026,1896761,1886411,1878688,1876960,1875601,1860352,1859714,1851558,1852625,1375460,515318,458979,831497,1285364,196893,195990,2530803,2532477,2528914,2534829,2522200,2491191,2451264,1038757,995590,996961,896790,562851,538079,1004190,275030,1007054,994956,980334,968764,960352,957250,938642,930034,919833,919047,910587,899223,895714,901602,1129627,804747,923902,121057,120496,120731,120566,119270,117369,788262,116792,540677,520512,515920,752772,675151,678762,681626,681835,679517,669545,662693,657274,658501,729585,739034,483282,474538,473186,808214,803002,799398,552503,563012,561859,564429,782286,836161,807128,208852,826175,216704,222036,226934,230606,233454,235586,237453,237058,640702,647616,237115,661251,665620,240462,661801,236944,754150,753326,760717,769745,775700,371585,512469,553921,246946,246032,561992,246913,568552,451645,456794,461244,507103,467492,470061,653810,469724,657013,477955,567349,475884,476871,479440,482215,666207,464473,467804,470382,697023,697552,691761,690851,694239,702453,709722,716959,722448,726546,727475,727587,727507,730279,738267,740671,739831,735849,733970,732829,732266,329750,329843,329215,242878,740633,243223,228906,329825,228817,229355,325631,230928,231391,231310,230512,230130,229821,230507,567411,265554,467730,406609,329654,610047,282600,618410,626421,633038,644085,664769,682294,536215,333755,334066,332645,334357,577856,591799,605341,614528,615193,615226,611087,608201,683099,735384,795305
7266,74,Stockton,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Joaquin County,88675,354182,355285,357962,360537,363885,367716,474486,479076,483262,488165,492969,124346,160364,267299,365266,577935,507731,281120,285017,286446,287808,289993,293850,296420,298106,299146,304375,589004,349430,353935,360687,366138,372051,377272,382489,312702,305646,310010,314584,319053,322859,326606,330585,334543,357343,198814,433432,363808,353365,409676,140690,369365,389034,504045,152072,515051,425713,435291,445524,892622,188206,524689,1732689,1751913,1777109,1791891,1796840,1806275,1807842,1808544,1817358,1827841,1837540,1824018,1815152,1809850,1814760,1816939,1811005,1816206,1813625,1815105,1860055,3729170,913901,1474598,2603574,4764682,4774605,2866795,2858065,2847921,2854847,2836940,2807787,2753671,301170,1026538,1028847,2412745,985332,975016,279963,868805,467390,455802,449094,439877,434590,429923,417256,404263,390038,383179,374045,365494,361961,364274,917091,1142340,373832,802308,805017,805539,805741,798197,799430,1096369,782323,569052,1064903,1061587,510627,749729,754187,755841,755027,750379,735930,726384,721426,726256,486094,1045140,1154038,661184,663320,473508,478788,485378,799947,804643,810080,819508,565627,532728,588724,814461,609900,838701,842837,842910,851200,864422,873107,875819,876172,238036,235594,890016,237381,239404,913680,237591,903072,649495,644226,646847,650380,656326,781374,369052,514190,556495,560706,520088,565182,528841,241873,238744,239611,464323,647555,650673,554321,256970,561432,658419,522689,657343,657604,659588,662938,580601,488012,489778,492294,470668,471684,471656,474747,478984,483632,487799,492832,497638,501583,502683,502163,501021,502792,507530,510645,510944,510637,509579,509388,508181,731915,735291,737441,326343,513803,324840,243595,734779,243584,243002,739344,245639,247957,248853,249393,249092,249827,254713,723488,359732,234071,596720,413160,487240,347419,287768,293200,301182,310475,322704,330434,794701,307232,309213,310703,315528,336455,344686,352331,358131,357915,358257,357278,359135,601756,771412,609208
7453,318,Tracy,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Joaquin County,481559,272103,273101,274929,277660,280669,284664,371736,375561,379176,383653,387893,92396,169289,316252,525091,613145,584292,521205,534052,542533,549851,561649,571079,578106,580611,582762,585433,601609,318367,325461,332477,339974,344929,349555,353313,287830,322869,327400,332340,337180,341403,345689,349829,354012,351587,341475,397403,338110,373251,659729,176906,388881,361393,148625,191285,154849,418030,542545,549996,489151,3065384,708414,533770,542792,1774163,1820573,1860500,1893340,1893111,1914705,1939945,1976040,1983545,1973867,1955764,1952954,1957440,1963853,1953641,1946951,1931168,1917711,1819928,746636,1299265,903258,829841,1292820,1304395,193591,192654,190310,188327,184139,179339,175305,909810,297699,292276,2731431,1021734,1015025,878636,2408211,938690,925417,912358,904376,900313,900657,885320,878059,868134,868442,863301,858242,858115,864300,369390,923727,879445,1139057,1140729,1141620,1141499,1129985,1128363,909875,1071039,116912,537657,533242,1057111,506714,506795,506511,504823,501072,494004,489203,485963,486306,1133537,876097,500517,738698,744200,670318,682427,695902,492831,502943,511825,521058,826014,754109,841446,600183,864148,621462,629236,632067,631993,639105,650455,654781,651221,877031,882359,643703,899641,907731,650404,916421,649357,235821,240203,243563,249668,252323,659846,784431,368913,515442,519584,371507,524467,379577,577708,583727,587913,239853,547996,550516,515115,598668,518793,564190,472759,570063,573883,575570,578641,536538,671436,674414,676928,492747,493806,491394,492349,496933,504038,511046,516658,521472,524684,525696,525048,523752,526670,531959,535996,535372,534427,532762,533338,532948,507303,508860,511091,742341,542774,733459,328370,513840,329106,324932,515701,328920,334538,338014,341194,343629,341442,343949,640203,764587,269353,474154,602770,241059,434290,354162,358880,365756,376062,391919,402664,694322,547350,548840,550919,558675,318543,325542,330430,334760,334483,334694,332154,331144,357774,981064,515484
